time,text,lower_text,sdf,event
Tue Nov 04 23:31:43 +0000 2008,"""Durante una balacera registrada en Mocorito, entre elementos del Ejército y personas""  los narcos también son personas http://t.co/23I3z0wA","""durante una balacera registrada en mocorito, entre elementos del ejército y personas""  los narcos también son personas http://t.co/23i3z0wa",#VALUE!,999
Tue Feb 10 17:26:42 +0000 2009,"""diario24horas: (+video) Ella fue Miss Sinaloa. Murió en una balacera entre militares y pistoleros http://t.co/16u3piQl","""diario24horas: (+video) ella fue miss sinaloa. murió en una balacera entre militares y pistoleros http://t.co/16u3piql",#VALUE!,2
Mon Sep 21 00:31:57 +0000 2009,"""dejó al menos una persona herida y otras seis heridas"" ¿qué le pasa a @ELTIEMPO con la redacción de esta noticia http://t.co/iDHxKJhb","""dejó al menos una persona herida y otras seis heridas"" ¿qué le pasa a @eltiempo con la redacción de esta noticia http://t.co/idhxkjhb",#VALUE!,-1
Sat Aug 20 03:33:07 +0000 2011,"""Confirman que Miss disparó en balacera""\ con unas de acrílico y todo?","""confirman que miss disparó en balacera""\ con unas de acrílico y todo?",#VALUE!,2
Sat Sep 24 21:40:11 +0000 2011,"""Balacera se registró en zona 15. Hombres se enfrentan desde 3 camionetas agrícolas enBulevar Vista Hermosa y 20 av. 2 fallecido""","""balacera se registró en zona 15. hombres se enfrentan desde 3 camionetas agrícolas enbulevar vista hermosa y 20 av. 2 fallecido""",#VALUE!,17
Sat Aug 11 21:15:57 +0000 2012,"""Balacera en Sector 2 Villa Hermosa 2, 2 fallecidos en el lugar, 3 heridos al roosevelt, 2 ninos de 8 y 10 CBMDEPTAL atiende.""","""balacera en sector 2 villa hermosa 2, 2 fallecidos en el lugar, 3 heridos al roosevelt, 2 ninos de 8 y 10 cbmdeptal atiende.""",#VALUE!,19
Tue Aug 07 20:41:17 +0000 2012,"""Alejandro Ordóñez fue reelegido"" ""Balacera en el Bronx"" ""Velasco se declaró culpable""
http://t.co/Ttr0qgpr","""alejandro ordóñez fue reelegido"" ""balacera en el bronx"" ""velasco se declaró culpable""
http://t.co/ttr0qgpr",#VALUE!,1
Thu Jun 25 13:56:37 +0000 2009,"""Alejandro Ordóñez fue reelegido"" ""Balacera en el Bronx"" ""Velasco se declaró culpable""
http://t.co/Ik62i8HP","""alejandro ordóñez fue reelegido"" ""balacera en el bronx"" ""velasco se declaró culpable""
http://t.co/ik62i8hp",#VALUE!,1
Fri Feb 04 15:42:03 +0000 2011,"""Al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar, en medio de la balacera que es la vida."" #FP","""al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar, en medio de la balacera que es la vida."" #fp",#VALUE!,-1
Fri Oct 29 16:41:30 +0000 2010,"""Al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida""(Fito Páez)","""al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida""(fito páez)",#VALUE!,-1
Thu Oct 08 23:05:32 +0000 2009,"""Al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida"",reflexiona[Fito Páez]","""al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida"",reflexiona[fito páez]",#VALUE!,-1
Mon Mar 08 00:39:26 +0000 2010,"""Al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida"" -.Fito Paez","""al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida"" -.fito paez",#VALUE!,-1
Sat May 05 22:50:34 +0000 2012,"""Al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida""","""al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida""",#VALUE!,-1
Fri Jul 13 00:19:15 +0000 2012,"""Al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida""","""al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida""",#VALUE!,-1
Mon Jan 09 21:26:39 +0000 2012,"""Al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida.""","""al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida.""",#VALUE!,-1
Thu Apr 21 21:27:35 +0000 2011,"""Al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida.""","""al final, lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida.""",#VALUE!,-1
Thu Jan 05 23:10:20 +0000 2012,"""Al final, lo que queda es abrazarse, confiar en el otro amar y dejarse amar en medio de la balacera que es la vida""","""al final, lo que queda es abrazarse, confiar en el otro amar y dejarse amar en medio de la balacera que es la vida""",#VALUE!,-1
Sat Aug 13 12:52:33 +0000 2011,"""Al final, lo que queda es abrazarse, confiar en el otro amar y dejarse amar en medio de la balacera que es la vida""","""al final, lo que queda es abrazarse, confiar en el otro amar y dejarse amar en medio de la balacera que es la vida""",#VALUE!,-1
Fri Feb 17 04:11:34 +0000 2012,"""Al final solo queda abrazarnos en el medio de esta balacera a la que llamamos vida"" Fito Paez","""al final solo queda abrazarnos en el medio de esta balacera a la que llamamos vida"" fito paez",#VALUE!,-1
Thu Oct 28 14:55:31 +0000 2010,"""Al final lo que queda es abrazase, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida"" F.P","""al final lo que queda es abrazase, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida"" f.p",#VALUE!,-1
Tue May 31 12:40:54 +0000 2011,"""Al final lo que queda es abrazarse... Amar y dejarse amar en medio de la balacera que es la Vida"" FITO PAEZ http://t.co/qpT9JHFG","""al final lo que queda es abrazarse... amar y dejarse amar en medio de la balacera que es la vida"" fito paez http://t.co/qpt9jhfg",#VALUE!,-1
Fri Apr 16 21:59:02 +0000 2010,"""Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar... en medio de la balacera que es la vida"" Fito Paez","""al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar... en medio de la balacera que es la vida"" fito paez",#VALUE!,-1
Wed Oct 13 19:02:03 +0000 2010,"""Al Final Lo Que Queda Es Abrazarse, Confiar En El Otro, Amar Y Dejarse Amar En Medio De La Balacera Que Es La Vida"" Fito Paez","""al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida"" fito paez",#VALUE!,-1
Tue Sep 14 02:18:01 +0000 2010,"""Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida"" (Rodolfo ""Fito"" Paez)","""al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida"" (rodolfo ""fito"" paez)",#VALUE!,-1
Tue Sep 29 00:09:11 +0000 2009,"""Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida..."" Fito Páez.","""al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida..."" fito páez.",#VALUE!,-1
Fri Aug 26 20:14:18 +0000 2011,"""Al final lo q queda es abrazarse,Confiar en el otro,Amar y dejarse amar....En medio de la balacera q es la vida""","""al final lo q queda es abrazarse,confiar en el otro,amar y dejarse amar....en medio de la balacera q es la vida""",#VALUE!,-1
Sun Oct 21 21:08:27 +0000 2012,"""Al final lo q queda es abrazarse,Confiar en el otro,Amar y dejarse amar....En medio de la balacera q es la vida""","""al final lo q queda es abrazarse,confiar en el otro,amar y dejarse amar....en medio de la balacera q es la vida""",#VALUE!,-1
Thu Oct 28 14:55:31 +0000 2010,"""Al fina lo que queda es abrazase, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida"" F.P","""al fina lo que queda es abrazase, confiar en el otro, amar y dejarse amar en medio de la balacera que es la vida"" f.p",#VALUE!,-1
Thu Oct 06 20:30:34 +0000 2011,"""#sonora969: Centro de salud de Canalitos z 24 hombre muerto baleado, boca del monte z 1, balacera.” @louposadas","""#sonora969: centro de salud de canalitos z 24 hombre muerto baleado, boca del monte z 1, balacera.” @louposadas",#VALUE!,999
Sat Jun 18 23:55:16 +0000 2011,"""@veralert: #verfollow informen mas, alguien x dif matamoros. Tengan cuidaco, balacera x ahi #veralert - Corniazam""No hay balacera .","""@veralert: #verfollow informen mas, alguien x dif matamoros. tengan cuidaco, balacera x ahi #veralert - corniazam""no hay balacera .",#VALUE!,-1
Mon Nov 29 16:39:14 +0000 2010,"""@udegmx: Confirman que Miss disparó en balacera http://t.co/RADSet2a""","""@udegmx: confirman que miss disparó en balacera http://t.co/radset2a""",#VALUE!,2
Thu May 06 20:26:21 +0000 2010,"""@tuteve: México: Reina de belleza muere en medio de una balacera con narcos http://t.co/VyLGIA5I"" Wow, triste por México, de mal en peor.","""@tuteve: méxico: reina de belleza muere en medio de una balacera con narcos http://t.co/vylgia5i"" wow, triste por méxico, de mal en peor.",#VALUE!,2
Tue Jun 22 17:42:54 +0000 2010,"""@Tienennombre: María Susana Flores Gámez, 22 años. Electa Miss Sinaloa 2012, asesinada en balacera - http://t.co/xiPkgel6""","""@tienennombre: maría susana flores gámez, 22 años. electa miss sinaloa 2012, asesinada en balacera - http://t.co/xipkgel6""",#VALUE!,2
Wed Aug 03 17:37:02 +0000 2011,"""@TeRecomiendoyTu: Reina de belleza de México muere en balacera entre militares y ... http://t.co/s8Q4FQg4 #México #noticias""@MissChic5","""@terecomiendoytu: reina de belleza de méxico muere en balacera entre militares y ... http://t.co/s8q4fqg4 #méxico #noticias""@misschic5",#VALUE!,2
Sun Apr 17 08:05:31 +0000 2011,"""@Telediariogt 2 fallecidos de balacera registrada en zona 15. Juan Miguel Flores 26 años y Gregorio González Oscal 50 años.""@Alex_balsells","""@telediariogt 2 fallecidos de balacera registrada en zona 15. juan miguel flores 26 años y gregorio gonzález oscal 50 años.""@alex_balsells",#VALUE!,-1
Fri Dec 10 03:25:14 +0000 2010,"""@T13Noticias: Balacera en Bulevar Vista Hermosa y 20 Av. Zona 15, cuerpos de socorro reportan dos fallecidos"" con cuidado amigos!!!","""@t13noticias: balacera en bulevar vista hermosa y 20 av. zona 15, cuerpos de socorro reportan dos fallecidos"" con cuidado amigos!!!",#VALUE!,17
Thu Feb 03 03:17:11 +0000 2011,"""@T13Noticias: Balacera en Bulevar Vista Hermosa y 20 Av. Zona 15, cuerpos de socorro reportan dos fallecidos"" @anyenchen","""@t13noticias: balacera en bulevar vista hermosa y 20 av. zona 15, cuerpos de socorro reportan dos fallecidos"" @anyenchen",#VALUE!,17
Tue May 12 06:32:48 +0000 2009,"""@shugert: @ctrl_alt_suprim que hay balacera ahorita, al norte de hillo, ¿que sabes?"" // @PerlaZuzuki @MemoAM","""@shugert: @ctrl_alt_suprim que hay balacera ahorita, al norte de hillo, ¿que sabes?"" // @perlazuzuki @memoam",#VALUE!,-1
Thu Dec 08 18:35:00 +0000 2011,"""@SenseiDust_: RT @gecho_emi:  ¿balacera time ?"" ahí vamos time otra vez time donde time // que cuente time""/ falsa alarma time","""@senseidust_: rt @gecho_emi:  ¿balacera time ?"" ahí vamos time otra vez time donde time // que cuente time""/ falsa alarma time",#VALUE!,-1
Fri Apr 13 04:13:29 +0000 2012,"""@sebami13: Muere miss Sinaloa 2012 @mdchdelgado @MarlenMiCha en una balacera!!"" Por wila jajajajaja","""@sebami13: muere miss sinaloa 2012 @mdchdelgado @marlenmicha en una balacera!!"" por wila jajajajaja",#VALUE!,2
Wed Aug 19 16:56:18 +0000 2009,"""@sdpnoticias: Miss Sinaloa muere en balacera entre sicarios y el Ejército en el municipio de Mocorito http://t.co/bBf6b2Wy"" // Mexico, si.","""@sdpnoticias: miss sinaloa muere en balacera entre sicarios y el ejército en el municipio de mocorito http://t.co/bbf6b2wy"" // mexico, si.",#VALUE!,2
Mon Sep 20 04:50:55 +0000 2010,"""@SantosDalia: Balacera se reporta en Villa Hermosa 2, 1 persona fallecida y varias heridas CDMD cubren emergencia"" con razón la cola","""@santosdalia: balacera se reporta en villa hermosa 2, 1 persona fallecida y varias heridas cdmd cubren emergencia"" con razón la cola",#VALUE!,19
Wed Mar 24 15:56:19 +0000 2010,"""@retioMTY: Balacera en ave colombia, escobedo nl — @claribel91 http://t.co/GpK1JjBr""a q altura yo no oi nada @Cicmty","""@retiomty: balacera en ave colombia, escobedo nl — @claribel91 http://t.co/gpk1jjbr""a q altura yo no oi nada @cicmty",#VALUE!,16
Thu Mar 26 04:25:34 +0000 2009,"""@reformanacional: Confirman que Miss disparó en balacera http://t.co/7BcHd0xf"" de ser cierto, wtf! ..p entender pq estamos como estamos.","""@reformanacional: confirman que miss disparó en balacera http://t.co/7bchd0xf"" de ser cierto, wtf! ..p entender pq estamos como estamos.",#VALUE!,2
Thu May 14 18:12:34 +0000 2009,"""@REFORMACOM:El Gob. d Sinaloa confirmó q la Miss Ma. Susana Flores Gámez disparó en la balacera en la q resultó muerta"" y? ya está muerta","""@reformacom:el gob. d sinaloa confirmó q la miss ma. susana flores gámez disparó en la balacera en la q resultó muerta"" y? ya está muerta",#VALUE!,2
Wed Nov 04 16:17:37 +0000 2009,"""@REFORMACOM: Confirman que Miss disparó en balacera http://t.co/Kh54A8PP"" // que exótica!!","""@reformacom: confirman que miss disparó en balacera http://t.co/kh54a8pp"" // que exótica!!",#VALUE!,2
Thu Nov 25 03:01:27 +0000 2010,"""@REFORMACOM: Confirman que Miss disparó en balacera http://t.co/h2JUX4pW""|| #ConLasDeSinaloaNoSeMetan","""@reformacom: confirman que miss disparó en balacera http://t.co/h2jux4pw""|| #conlasdesinaloanosemetan",#VALUE!,2
Wed Sep 15 00:04:44 +0000 2010,"""@REFORMACOM: Confirman que Miss disparó en balacera http://t.co/fBQQyoYC""","""@reformacom: confirman que miss disparó en balacera http://t.co/fbqqyoyc""",#VALUE!,2
Fri Mar 05 01:34:47 +0000 2010,"""@REFORMACOM: Confirman que Miss disparó en balacera http://t.co/DsHk1W3M""BELLEZAS PELIGROSAS","""@reformacom: confirman que miss disparó en balacera http://t.co/dshk1w3m""bellezas peligrosas",#VALUE!,2
Sat Apr 30 01:08:37 +0000 2011,"""@raltamiranor : —Hubo una balacera. —¿Cuál es el saldo de los muertos? —No sé, no revisamos sus celulares.""Jajaja","""@raltamiranor : —hubo una balacera. —¿cuál es el saldo de los muertos? —no sé, no revisamos sus celulares.""jajaja",#VALUE!,-1
Wed Apr 22 01:22:29 +0000 2009,"""@Quien: Muere Miss Sinaloa en una balacera mientras acompañaba a su novio, un supuesto sicario. http://t.co/Iv8BGGde"" // ja #soloensinaloa","""@quien: muere miss sinaloa en una balacera mientras acompañaba a su novio, un supuesto sicario. http://t.co/iv8bggde"" // ja #soloensinaloa",#VALUE!,2
Wed Jun 24 18:25:17 +0000 2009,"""@Quien: Muere Miss Sinaloa en una balacera mientras acompañaba a su novio, un supuesto sicario. http://t.co/CUpz6C3Z""&lt;Que loco..!","""@quien: muere miss sinaloa en una balacera mientras acompañaba a su novio, un supuesto sicario. http://t.co/cupz6c3z""&lt;que loco..!",#VALUE!,2
Fri Feb 11 19:50:14 +0000 2011,"""@Quien: Confirman que Susana Flores, 'Mujer Sinaloa 2012' también disparó en balacera en la que perdió la vida http://t.co/MivPEZRM""","""@quien: confirman que susana flores, 'mujer sinaloa 2012' también disparó en balacera en la que perdió la vida http://t.co/mivpezrm""",#VALUE!,2
Wed Oct 06 21:31:45 +0000 2010,"""@prensa_libre: Dos adultos y un niño fallecido deja balacera en Villa Hermosa 2 http://t.co/JEJjph8c""","""@prensa_libre: dos adultos y un niño fallecido deja balacera en villa hermosa 2 http://t.co/jejjph8c""",#VALUE!,19
Sat Jul 04 13:07:20 +0000 2009,"""@PeriodicoHoy: Reina de belleza de México muere en balacera entre militares y pistoleros. http://t.co/3u87d756 http://t.co/aR4qxG32"" penoso","""@periodicohoy: reina de belleza de méxico muere en balacera entre militares y pistoleros. http://t.co/3u87d756 http://t.co/ar4qxg32"" penoso",#VALUE!,2
Sat Oct 17 04:18:22 +0000 2009,"""@PeriodicoHoy: Reina de belleza de México muere en balacera entre militares y pistoleros http://t.co/smTtG0xJ""","""@periodicohoy: reina de belleza de méxico muere en balacera entre militares y pistoleros http://t.co/smttg0xj""",#VALUE!,2
Sun Sep 05 21:48:18 +0000 2010,"""@patrudelanoche: Fuerte balacera en la calle del bronx http://t.co/mIarumis"" @PipeEspinosa @LilReds55 @rojodwar la vida en el ghetto!","""@patrudelanoche: fuerte balacera en la calle del bronx http://t.co/miarumis"" @pipeespinosa @lilreds55 @rojodwar la vida en el ghetto!",#VALUE!,1
Tue Mar 10 15:43:13 +0000 2009,"""@patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn""","""@patrudelanoche: en minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @noticiasrcn""",#VALUE!,1
Wed May 26 22:36:19 +0000 2010,"""@NTN24: Reina de belleza mexicana que murió en balacera era parte del grupo de sicarios http://t.co/DZARhmMC""","""@ntn24: reina de belleza mexicana que murió en balacera era parte del grupo de sicarios http://t.co/dzarhmmc""",#VALUE!,2
